OBJECTID,FID_BANJIR,ID,GRIDCODE,WADMKD,WADMKC,WADMKK,KDEPUM,KDCPUM,KDPKAB,KELAS,SHAPE.AREA,SHAPE.LEN
1159,705,706,2,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Sedang,9999.99999893304,399.99999997866104
1160,706,707,2,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Sedang,20000.0000012188,600.000000008224
1161,707,708,2,Pondok Kelapa,Duren Sawit,Kota Adm. Jakarta Timur,31.75.07.1004,31.75.07,31.75,Sedang,13654.2830618808,565.895366845276
1162,708,709,2,Pesanggrahan,Pesanggrahan,Kota Adm. Jakarta Selatan,31.74.10.1001,31.74.10,31.74,Sedang,68386.6176153879,1231.4251581417402
1163,708,709,2,Ulujami,Pesanggrahan,Kota Adm. Jakarta Selatan,31.74.10.1005,31.74.10,31.74,Sedang,443971.04298958404,4066.3735400035102
1164,709,710,2,Duren Sawit,Duren Sawit,Kota Adm. Jakarta Timur,31.75.07.1001,31.75.07,31.75,Sedang,1640609.76102757,8172.76911089325
1165,709,710,2,Pondok Bambu,Duren Sawit,Kota Adm. Jakarta Timur,31.75.07.1002,31.75.07,31.75,Sedang,1217142.08337929,10661.3630866044
1166,709,710,2,Cipinang Melayu,Makasar,Kota Adm. Jakarta Timur,31.75.08.1005,31.75.08,31.75,Sedang,296933.826389136,4883.25260712375
1167,710,711,3,Kebayoran Lama Utara,Kebayoran Lama,Kota Adm. Jakarta Selatan,31.74.05.1001,31.74.05,31.74,Berat,6846.86206340514,377.293209901329
1168,711,712,2,Tegal Parang,Mampang Prapatan,Kota Adm. Jakarta Selatan,31.74.03.1004,31.74.03,31.74,Sedang,2353.968827387,257.69139766629604
1169,711,712,2,Duren Tiga,Pancoran,Kota Adm. Jakarta Selatan,31.74.08.1004,31.74.08,31.74,Sedang,4049.83976660428,322.058868178748
1170,712,713,2,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Sedang,20000.0000018893,600.000000021634
1171,713,714,2,Cipinang Melayu,Makasar,Kota Adm. Jakarta Timur,31.75.08.1005,31.75.08,31.75,Sedang,36155.0903311751,820.192935569837
1172,714,715,2,Gandaria Utara,Kebayoran Baru,Kota Adm. Jakarta Selatan,31.74.07.1009,31.74.07,31.74,Sedang,19999.9999985366,599.999999981402
1173,715,716,2,Pela Mampang,Mampang Prapatan,Kota Adm. Jakarta Selatan,31.74.03.1003,31.74.03,31.74,Sedang,624902.661345961,5143.248841854341
1174,715,716,2,Kuningan Barat,Mampang Prapatan,Kota Adm. Jakarta Selatan,31.74.03.1005,31.74.03,31.74,Sedang,1051.21534951499,158.15647725194603
1175,716,717,2,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Sedang,19999.9999985366,599.999999981402
1176,717,718,3,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Berat,13654.2830607927,565.895366839267
1177,718,719,2,Rawa Barat,Kebayoran Baru,Kota Adm. Jakarta Selatan,31.74.07.1005,31.74.07,31.74,Sedang,111234.721250922,1571.58544468495
1178,718,719,2,Senayan,Kebayoran Baru,Kota Adm. Jakarta Selatan,31.74.07.1006,31.74.07,31.74,Sedang,0.301148697301123,2.75200469385019
1179,718,719,2,Pulo,Kebayoran Baru,Kota Adm. Jakarta Selatan,31.74.07.1007,31.74.07,31.74,Sedang,263282.402698863,3268.40140271876
1180,718,719,2,Petogogan,Kebayoran Baru,Kota Adm. Jakarta Selatan,31.74.07.1008,31.74.07,31.74,Sedang,277448.42580165796,3680.8420031065
1181,718,719,2,Melawai,Kebayoran Baru,Kota Adm. Jakarta Selatan,31.74.07.1001,31.74.07,31.74,Sedang,94428.5049661492,1940.4195878272203
1182,719,720,2,Tegal Parang,Mampang Prapatan,Kota Adm. Jakarta Selatan,31.74.03.1004,31.74.03,31.74,Sedang,121643.081054861,1542.2222020608401
1183,719,720,2,Pancoran,Pancoran,Kota Adm. Jakarta Selatan,31.74.08.1001,31.74.08,31.74,Sedang,121915.031410848,1555.28887665174
1184,719,720,2,Duren Tiga,Pancoran,Kota Adm. Jakarta Selatan,31.74.08.1004,31.74.08,31.74,Sedang,73696.6652887861,1383.2026538823
1185,720,721,2,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Sedang,9999.99999960358,399.99999999207205
1186,721,722,2,Pondok Kelapa,Duren Sawit,Kota Adm. Jakarta Timur,31.75.07.1004,31.75.07,31.75,Sedang,568571.425027775,3639.06595277116
1187,722,723,2,Pondok Kelapa,Duren Sawit,Kota Adm. Jakarta Timur,31.75.07.1004,31.75.07,31.75,Sedang,4260.360488855351,267.124703973878
1188,723,724,2,Pulo,Kebayoran Baru,Kota Adm. Jakarta Selatan,31.74.07.1007,31.74.07,31.74,Sedang,6846.86206270237,377.293209881864
1189,724,725,2,Bangka,Mampang Prapatan,Kota Adm. Jakarta Selatan,31.74.03.1002,31.74.03,31.74,Sedang,29705.401815494803,827.287564661584
1190,724,725,2,Pela Mampang,Mampang Prapatan,Kota Adm. Jakarta Selatan,31.74.03.1003,31.74.03,31.74,Sedang,153950.00673135,1596.56052920975
1191,725,726,2,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Sedang,6403.80859348386,374.98004146876605
1192,726,727,2,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Sedang,47763.834670684504,856.7570286216451
1193,727,728,2,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Sedang,6846.80983348604,377.2918769565
1194,728,729,1,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Ringan,9999.99999893304,399.99999997866104
1195,729,730,2,Cipinang Melayu,Makasar,Kota Adm. Jakarta Timur,31.75.08.1005,31.75.08,31.75,Sedang,107456.747100779,1478.19289777357
1196,730,731,2,Gandaria Utara,Kebayoran Baru,Kota Adm. Jakarta Selatan,31.74.07.1009,31.74.07,31.74,Sedang,41385.498046744295,939.4581132619891
1197,731,732,2,Bangka,Mampang Prapatan,Kota Adm. Jakarta Selatan,31.74.03.1002,31.74.03,31.74,Sedang,66088.6092385616,1371.99074464217
1198,731,732,2,Pela Mampang,Mampang Prapatan,Kota Adm. Jakarta Selatan,31.74.03.1003,31.74.03,31.74,Sedang,55775.959776585005,1112.9415420090502
1199,732,733,2,Mampang Prapatan,Mampang Prapatan,Kota Adm. Jakarta Selatan,31.74.03.1001,31.74.03,31.74,Sedang,116467.758716657,1949.6935987235902
1200,732,733,2,Tegal Parang,Mampang Prapatan,Kota Adm. Jakarta Selatan,31.74.03.1004,31.74.03,31.74,Sedang,181974.696650152,2221.11899510563
1201,732,733,2,Kuningan Barat,Mampang Prapatan,Kota Adm. Jakarta Selatan,31.74.03.1005,31.74.03,31.74,Sedang,19287.4582642065,873.642820539462
1202,732,733,2,Duren Tiga,Pancoran,Kota Adm. Jakarta Selatan,31.74.08.1004,31.74.08,31.74,Sedang,70812.92900613279,1180.9159375213299
1203,733,734,3,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Berat,9999.99999960358,399.99999999207205
1204,734,735,1,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Ringan,6403.80859391326,374.98004147791
1205,735,736,2,Cipinang Melayu,Makasar,Kota Adm. Jakarta Timur,31.75.08.1005,31.75.08,31.75,Sedang,22611.694333724397,776.9427092687571
1206,736,737,2,Pulo,Kebayoran Baru,Kota Adm. Jakarta Selatan,31.74.07.1007,31.74.07,31.74,Sedang,33356.599070381904,769.269216356986
1207,736,737,2,Cipete Utara,Kebayoran Baru,Kota Adm. Jakarta Selatan,31.74.07.1010,31.74.07,31.74,Sedang,15609.1602047857,565.882907233444
1208,737,738,3,Pesanggrahan,Pesanggrahan,Kota Adm. Jakarta Selatan,31.74.10.1001,31.74.10,31.74,Berat,6846.86206270237,377.293209881864
1209,738,739,2,Pesanggrahan,Pesanggrahan,Kota Adm. Jakarta Selatan,31.74.10.1001,31.74.10,31.74,Sedang,37619.66656101141,907.1228940895311
1210,738,739,2,Bintaro,Pesanggrahan,Kota Adm. Jakarta Selatan,31.74.10.1002,31.74.10,31.74,Sedang,37721.8385491117,817.072922849636
1211,739,740,2,Cililitan,Kramatjati,Kota Adm. Jakarta Timur,31.75.04.1006,31.75.04,31.75,Sedang,1445.98811343535,213.18393042962902
1212,739,740,2,Cawang,Kramatjati,Kota Adm. Jakarta Timur,31.75.04.1007,31.75.04,31.75,Sedang,5400.82172079722,330.937716114656
1213,740,741,2,Bidara Cina,Jatinegara,Kota Adm. Jakarta Timur,31.75.03.1002,31.75.03,31.75,Sedang,213780.179608631,2566.629051672
1214,740,741,2,Cipinang Cempedak,Jatinegara,Kota Adm. Jakarta Timur,31.75.03.1005,31.75.03,31.75,Sedang,995895.531343554,7610.38767413693
1215,740,741,2,Cililitan,Kramatjati,Kota Adm. Jakarta Timur,31.75.04.1006,31.75.04,31.75,Sedang,44171.304924625205,1564.0636732506
1216,740,741,2,Cawang,Kramatjati,Kota Adm. Jakarta Timur,31.75.04.1007,31.75.04,31.75,Sedang,596975.753967415,4244.20824453997
1217,740,741,2,Kebon Pala,Makasar,Kota Adm. Jakarta Timur,31.75.08.1003,31.75.08,31.75,Sedang,272505.173029436,3385.22444169776
1218,741,742,2,Cipinang Melayu,Makasar,Kota Adm. Jakarta Timur,31.75.08.1005,31.75.08,31.75,Sedang,63563.477411242,1084.3374718111602
1219,742,743,3,Pesanggrahan,Pesanggrahan,Kota Adm. Jakarta Selatan,31.74.10.1001,31.74.10,31.74,Berat,9999.99999893304,399.99999997866104
1220,743,744,2,Duren Tiga,Pancoran,Kota Adm. Jakarta Selatan,31.74.08.1004,31.74.08,31.74,Sedang,54783.935547948604,1007.3017657380001
1221,744,745,2,Cililitan,Kramatjati,Kota Adm. Jakarta Timur,31.75.04.1006,31.75.04,31.75,Sedang,11621.704100632101,575.5022712260741
1222,745,746,2,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Sedang,29376.8310546376,798.8997851747911
1223,746,747,2,Pesanggrahan,Pesanggrahan,Kota Adm. Jakarta Selatan,31.74.10.1001,31.74.10,31.74,Sedang,372679.27197490504,3459.5973278986503
1224,746,747,2,Petukangan Selatan,Pesanggrahan,Kota Adm. Jakarta Selatan,31.74.10.1004,31.74.10,31.74,Sedang,12740.0349057981,512.478404756457
1225,747,748,2,Gandaria Utara,Kebayoran Baru,Kota Adm. Jakarta Selatan,31.74.07.1009,31.74.07,31.74,Sedang,51450.4328375871,1016.8453366247701
1226,748,749,2,Cipete Utara,Kebayoran Baru,Kota Adm. Jakarta Selatan,31.74.07.1010,31.74.07,31.74,Sedang,10000.0000009447,400.000000018893
1227,749,750,2,Bangka,Mampang Prapatan,Kota Adm. Jakarta Selatan,31.74.03.1002,31.74.03,31.74,Sedang,23690.8229066208,710.035452487563
1228,750,751,2,Cipete Utara,Kebayoran Baru,Kota Adm. Jakarta Selatan,31.74.07.1010,31.74.07,31.74,Sedang,9999.99999960358,399.99999999207205
1229,751,752,2,Bangka,Mampang Prapatan,Kota Adm. Jakarta Selatan,31.74.03.1002,31.74.03,31.74,Sedang,177465.069185606,1762.3685749643
1230,752,753,2,Cililitan,Kramatjati,Kota Adm. Jakarta Timur,31.75.04.1006,31.75.04,31.75,Sedang,6846.80983407408,377.29187697303604
1231,753,754,2,Bangka,Mampang Prapatan,Kota Adm. Jakarta Selatan,31.74.03.1002,31.74.03,31.74,Sedang,171239.627235164,2167.10280433083
1232,753,754,2,Cipete Utara,Kebayoran Baru,Kota Adm. Jakarta Selatan,31.74.07.1010,31.74.07,31.74,Sedang,4991.76648723844,415.191917149579
1233,754,755,2,Kalibata,Pancoran,Kota Adm. Jakarta Selatan,31.74.08.1002,31.74.08,31.74,Sedang,6403.80859391326,374.98004147791
1234,755,756,2,Kalibata,Pancoran,Kota Adm. Jakarta Selatan,31.74.08.1002,31.74.08,31.74,Sedang,6846.86206281714,377.293209884793
1235,756,757,2,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Sedang,45438.2324212436,899.942236512977
1236,757,758,2,Cililitan,Kramatjati,Kota Adm. Jakarta Timur,31.75.04.1006,31.75.04,31.75,Sedang,14397.2778307278,576.008144235569
1237,758,759,1,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Ringan,13498.0022162762,567.36725543728
1238,759,760,1,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Ringan,9999.99999893304,399.99999997866104
1239,760,761,2,Pesanggrahan,Pesanggrahan,Kota Adm. Jakarta Selatan,31.74.10.1001,31.74.10,31.74,Sedang,65525.2666032321,1085.92818159138
1240,760,761,2,Bintaro,Pesanggrahan,Kota Adm. Jakarta Selatan,31.74.10.1002,31.74.10,31.74,Sedang,29620.9125973905,886.452709400771
1241,761,762,2,Kalibata,Pancoran,Kota Adm. Jakarta Selatan,31.74.08.1002,31.74.08,31.74,Sedang,6403.80859348386,374.98004146876605
1242,762,763,1,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Ringan,10000.0000009447,400.000000018893
1243,763,764,2,Gandaria Utara,Kebayoran Baru,Kota Adm. Jakarta Selatan,31.74.07.1009,31.74.07,31.74,Sedang,47858.5764705294,918.2682424276161
1244,763,764,2,Gandaria Selatan,Cilandak,Kota Adm. Jakarta Selatan,31.74.06.1004,31.74.06,31.74,Sedang,64471.135442912804,1120.6905822349102
1245,764,765,2,Cipete Selatan,Cilandak,Kota Adm. Jakarta Selatan,31.74.06.1005,31.74.06,31.74,Sedang,22.498447027195198,28.5870213107049
1246,764,765,2,Cipete Utara,Kebayoran Baru,Kota Adm. Jakarta Selatan,31.74.07.1010,31.74.07,31.74,Sedang,195007.221562146,2253.72482846596
1247,765,766,2,Cipete Selatan,Cilandak,Kota Adm. Jakarta Selatan,31.74.06.1005,31.74.06,31.74,Sedang,406.951935880483,98.6934110364568
1248,765,766,2,Cipete Utara,Kebayoran Baru,Kota Adm. Jakarta Selatan,31.74.07.1010,31.74.07,31.74,Sedang,9593.048063723101,410.25986510780604
1249,766,767,2,Bangka,Mampang Prapatan,Kota Adm. Jakarta Selatan,31.74.03.1002,31.74.03,31.74,Sedang,32654.7744122971,892.793845348898
1250,767,768,2,Pejaten Barat,Pasar Minggu,Kota Adm. Jakarta Selatan,31.74.04.1006,31.74.04,31.74,Sedang,106.938422030952,90.9835372149799
1251,767,768,2,Kalibata,Pancoran,Kota Adm. Jakarta Selatan,31.74.08.1002,31.74.08,31.74,Sedang,344299.24115574796,2795.04464773394
1252,768,769,2,Pejaten Timur,Pasar Minggu,Kota Adm. Jakarta Selatan,31.74.04.1005,31.74.04,31.74,Sedang,2297.02404002165,227.36193311879703
1253,768,769,2,Rawajati,Pancoran,Kota Adm. Jakarta Selatan,31.74.08.1003,31.74.08,31.74,Sedang,21185.6415179941,618.655416346701
1254,769,770,2,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Sedang,9999.99999960358,399.99999999207205
1255,770,771,2,Pesanggrahan,Pesanggrahan,Kota Adm. Jakarta Selatan,31.74.10.1001,31.74.10,31.74,Sedang,1821.87222030681,206.105849261282
1256,770,771,2,Bintaro,Pesanggrahan,Kota Adm. Jakarta Selatan,31.74.10.1002,31.74.10,31.74,Sedang,8178.12777862623,364.641980219986
1257,771,772,2,Kebon Pala,Makasar,Kota Adm. Jakarta Timur,31.75.08.1003,31.75.08,31.75,Sedang,7574.03258506594,377.13411024997407
1258,771,772,2,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Sedang,9141.360463734729,715.627700273515
1259,772,773,3,Kebon Pala,Makasar,Kota Adm. Jakarta Timur,31.75.08.1003,31.75.08,31.75,Berat,5447.458474327351,316.263231827892
1260,772,773,3,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Berat,956.3502474284271,259.946640970205
1261,773,774,2,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Sedang,6403.80859348386,374.98004146876605
1262,774,775,2,Cipete Selatan,Cilandak,Kota Adm. Jakarta Selatan,31.74.06.1005,31.74.06,31.74,Sedang,14030.7671235736,483.16381278188305
1263,774,775,2,Cipete Utara,Kebayoran Baru,Kota Adm. Jakarta Selatan,31.74.07.1010,31.74.07,31.74,Sedang,5969.232875633521,318.549735500352
1264,775,776,2,Pondok Pinang,Kebayoran Lama,Kota Adm. Jakarta Selatan,31.74.05.1002,31.74.05,31.74,Sedang,15485.397688814799,560.0419666281981
1265,776,777,2,Pondok Pinang,Kebayoran Lama,Kota Adm. Jakarta Selatan,31.74.05.1002,31.74.05,31.74,Sedang,1.4003240458722699,5.43623395377021
1266,776,777,2,Gandaria Selatan,Cilandak,Kota Adm. Jakarta Selatan,31.74.06.1004,31.74.06,31.74,Sedang,6845.46173927652,375.52902986107597
1267,777,778,2,Bangka,Mampang Prapatan,Kota Adm. Jakarta Selatan,31.74.03.1002,31.74.03,31.74,Sedang,156183.691749456,1952.2640934156302
1268,778,779,2,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Sedang,298764.283842176,2996.67617592436
1269,779,780,1,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Ringan,30930.175781484802,839.830739044939
1270,780,781,3,Pesanggrahan,Pesanggrahan,Kota Adm. Jakarta Selatan,31.74.10.1001,31.74.10,31.74,Berat,160016.443244101,1876.1456320807602
1271,780,781,3,Bintaro,Pesanggrahan,Kota Adm. Jakarta Selatan,31.74.10.1002,31.74.10,31.74,Berat,60434.495545981496,1470.55143673636
1272,781,782,2,Pondok Pinang,Kebayoran Lama,Kota Adm. Jakarta Selatan,31.74.05.1002,31.74.05,31.74,Sedang,230152.65306244,2588.62995408389
1273,781,782,2,Kebayoran Lama Selatan,Kebayoran Lama,Kota Adm. Jakarta Selatan,31.74.05.1006,31.74.05,31.74,Sedang,371828.943270338,2549.19128550808
1274,782,783,2,Bangka,Mampang Prapatan,Kota Adm. Jakarta Selatan,31.74.03.1002,31.74.03,31.74,Sedang,9999.99999960358,399.99999999207205
1275,783,784,1,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Ringan,23468.0255886608,707.2596004114
1276,784,785,1,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Ringan,6403.80859391326,374.98004147791
1277,785,786,2,Bintaro,Pesanggrahan,Kota Adm. Jakarta Selatan,31.74.10.1002,31.74.10,31.74,Sedang,6403.80859348386,374.98004146876605
1278,786,787,2,Kramatjati,Kramatjati,Kota Adm. Jakarta Timur,31.75.04.1001,31.75.04,31.75,Sedang,4346.24363459692,309.796228286547
1279,786,787,2,Batu Ampar,Kramatjati,Kota Adm. Jakarta Timur,31.75.04.1004,31.75.04,31.75,Sedang,35902.52650469,767.526724034129
1280,786,787,2,Cililitan,Kramatjati,Kota Adm. Jakarta Timur,31.75.04.1006,31.75.04,31.75,Sedang,91826.9474953158,1574.8960561996903
1281,787,788,1,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Ringan,9999.99999960358,399.99999999207205
1282,788,789,3,Pejaten Barat,Pasar Minggu,Kota Adm. Jakarta Selatan,31.74.04.1006,31.74.04,31.74,Berat,10000.0000016152,400.000000032304
1283,789,790,2,Kramatjati,Kramatjati,Kota Adm. Jakarta Timur,31.75.04.1001,31.75.04,31.75,Sedang,5917.59407280683,314.826169013717
1284,789,790,2,Batu Ampar,Kramatjati,Kota Adm. Jakarta Timur,31.75.04.1004,31.75.04,31.75,Sedang,4082.4059288083604,294.24391806821
1285,790,791,1,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Ringan,10000.0000002741,400.000000005482
1286,791,792,1,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Ringan,55145.263673525405,980.014251749958
1287,792,793,2,Kalibata,Pancoran,Kota Adm. Jakarta Selatan,31.74.08.1002,31.74.08,31.74,Sedang,43807.5004544575,1207.02774967962
1288,793,794,2,Pejaten Barat,Pasar Minggu,Kota Adm. Jakarta Selatan,31.74.04.1006,31.74.04,31.74,Sedang,6846.86206147605,377.293209848272
1289,794,795,2,Makasar,Makasar,Kota Adm. Jakarta Timur,31.75.08.1001,31.75.08,31.75,Sedang,1487.54051847801,225.281723444961
1290,794,795,2,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Sedang,21995.1254970657,686.865975759883
1291,795,796,2,Kebon Pala,Makasar,Kota Adm. Jakarta Timur,31.75.08.1003,31.75.08,31.75,Sedang,57769.058658300106,1976.57881979082
1292,795,796,2,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Sedang,595634.863362223,4105.77355675794
1293,796,797,1,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Ringan,6846.80983389482,377.291876967696
1294,797,798,3,Pejaten Barat,Pasar Minggu,Kota Adm. Jakarta Selatan,31.74.04.1006,31.74.04,31.74,Berat,6403.8085928133305,374.98004144378103
1295,798,799,2,Pejaten Barat,Pasar Minggu,Kota Adm. Jakarta Selatan,31.74.04.1006,31.74.04,31.74,Sedang,6403.80859348386,374.98004146876605
1296,799,800,3,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Berat,44921.8750028501,1067.78944598223
1297,800,801,2,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Sedang,10000.0000002741,400.000000005482
1298,801,802,1,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Ringan,39999.9999957322,799.9999999573221
1299,802,803,2,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Sedang,110000.000003015,1599.99999999511
1300,803,804,3,Pejaten Barat,Pasar Minggu,Kota Adm. Jakarta Selatan,31.74.04.1006,31.74.04,31.74,Berat,53596.191405478705,1174.98004146632
1301,804,805,2,Makasar,Makasar,Kota Adm. Jakarta Timur,31.75.08.1001,31.75.08,31.75,Sedang,225107.826893815,2375.9044674297097
1302,804,805,2,Kebon Pala,Makasar,Kota Adm. Jakarta Timur,31.75.08.1003,31.75.08,31.75,Sedang,263965.059431884,2955.5181610358604
1303,804,805,2,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Sedang,13487.329562949699,967.97631475299
1304,805,806,2,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Sedang,89951.7255267107,1320.23685222784
1305,806,807,2,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Sedang,10000.0000009447,400.000000018893
1306,807,808,3,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Berat,9999.99999960358,399.99999999207205
1307,808,809,1,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Ringan,6403.80859324272,374.98004145292504
1308,809,810,2,Pondok Pinang,Kebayoran Lama,Kota Adm. Jakarta Selatan,31.74.05.1002,31.74.05,31.74,Sedang,248709.46386870698,2042.11384001254
1309,809,810,2,Gandaria Selatan,Cilandak,Kota Adm. Jakarta Selatan,31.74.06.1004,31.74.06,31.74,Sedang,317.30012619108305,95.03117588748519
1310,810,811,2,Makasar,Makasar,Kota Adm. Jakarta Timur,31.75.08.1001,31.75.08,31.75,Sedang,14761.636698191202,577.6411182693031
1311,810,811,2,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Sedang,6145.95607596907,385.15971356853606
1312,811,812,2,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Sedang,13952.026367247501,543.312708622608
1313,812,813,1,Halim Perdana Kusuma,Makasar,Kota Adm. Jakarta Timur,31.75.08.1004,31.75.08,31.75,Ringan,41095.5810540965,1079.94840963948
1314,813,814,2,Bangka,Mampang Prapatan,Kota Adm. Jakarta Selatan,31.74.03.1002,31.74.03,31.74,Sedang,177386.642936334,2936.3101987058
1315,813,814,2,Pejaten Barat,Pasar Minggu,Kota Adm. Jakarta Selatan,31.74.04.1006,31.74.04,31.74,Sedang,342234.435262963,3385.2079415005205
1316,814,815,3,Kramatjati,Kramatjati,Kota Adm. Jakarta Timur,31.75.04.1001,31.75.04,31.75,Berat,3592.7274684194304,306.135417737101
1317,814,815,3,Batu Ampar,Kramatjati,Kota Adm. Jakarta Timur,31.75.04.1004,31.75.04,31.75,Berat,165023.79258507802,2260.9726920399103
1318,814,815,3,Cililitan,Kramatjati,Kota Adm. Jakarta Timur,31.75.04.1006,31.75.04,31.75,Berat,10785.1762343604,549.162542711685
